date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:41:44	33068/33068	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Jan%202020%2016:13:37%20GMT	http://peerlessadvisory.com/font/customicon/Icons.eot?	C:/Users/dell/Desktop/kany/peerlessadvisory.com/font/customicon/Iconsd41d.eot	(from http://peerlessadvisory.com/css/custom-fonts.css)
08:41:45	240/240	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2016:13:53%20GMT	http://peerlessadvisory.com/img/bodybg/bg9.png	C:/Users/dell/Desktop/kany/peerlessadvisory.com/img/bodybg/bg9.png	(from http://peerlessadvisory.com/css/style.css)
08:41:46	51468/51468	---M--	200	added ('OK')	font/woff	date:Tue,%2014%20Jan%202020%2016:13:39%20GMT	http://peerlessadvisory.com/font/customicon/Icons.woff	C:/Users/dell/Desktop/kany/peerlessadvisory.com/font/customicon/Icons.woff	(from http://peerlessadvisory.com/css/custom-fonts.css)
08:41:47	3201/3201	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2016:14:26%20GMT	http://peerlessadvisory.com/img/dummies/clients/client9.png	C:/Users/dell/Desktop/kany/peerlessadvisory.com/img/dummies/clients/client9.png	(from http://peerlessadvisory.com/)
08:41:50	13694/13694	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Jan%202020%2016:14:00%20GMT	http://peerlessadvisory.com/js/google-code-prettify/prettify.js	C:/Users/dell/Desktop/kany/peerlessadvisory.com/js/google-code-prettify/prettify.js	(from http://peerlessadvisory.com/)
08:41:50	40589/40589	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2016:13:52%20GMT	http://peerlessadvisory.com/img/bodybg/bg7.png	C:/Users/dell/Desktop/kany/peerlessadvisory.com/img/bodybg/bg7.png	(from http://peerlessadvisory.com/css/style.css)
08:41:51	3866/3866	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Jan%202020%2016:13:30%20GMT	http://peerlessadvisory.com/css/fancybox/fancybox_loading.gif	C:/Users/dell/Desktop/kany/peerlessadvisory.com/css/fancybox/fancybox_loading.gif	(from http://peerlessadvisory.com/css/fancybox/jquery.fancybox.css)
08:41:51	8777/8777	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2016:13:07%20GMT	http://peerlessadvisory.com/img/glyphicons-halflings-white.png	C:/Users/dell/Desktop/kany/peerlessadvisory.com/img/glyphicons-halflings-white.png	(from http://peerlessadvisory.com/css/bootstrap.css)
08:41:56	25395/25395	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Jan%202020%2016:13:42%20GMT	http://peerlessadvisory.com/font/fontawesome/fontawesome-webfont.eot?v=3.0.1	C:/Users/dell/Desktop/kany/peerlessadvisory.com/font/fontawesome/fontawesome-webfont3294.eot	(from http://peerlessadvisory.com/css/font-awesome.css)
08:41:56	25395/25395	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Jan%202020%2016:13:42%20GMT	http://peerlessadvisory.com/font/fontawesome/fontawesome-webfont.eot?	C:/Users/dell/Desktop/kany/peerlessadvisory.com/font/fontawesome/fontawesome-webfontd41d.eot	(from http://peerlessadvisory.com/css/font-awesome.css)
08:41:56	72555/72555	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2016:14:18%20GMT	http://peerlessadvisory.com/img/dummies/blog/img4.jpg	C:/Users/dell/Desktop/kany/peerlessadvisory.com/img/dummies/blog/img4.jpg	(from http://peerlessadvisory.com/humancapital.html)
08:42:01	29380/29380	---M--	200	added ('OK')	font/woff	date:Tue,%2014%20Jan%202020%2016:13:43%20GMT	http://peerlessadvisory.com/font/fontawesome/fontawesome-webfont.woff?v=3.0.1	C:/Users/dell/Desktop/kany/peerlessadvisory.com/font/fontawesome/fontawesome-webfont3294.woff	(from http://peerlessadvisory.com/css/font-awesome.css)
08:42:02	137811/137811	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202020%2016:13:50%20GMT	http://peerlessadvisory.com/img/bodybg/bg4.png	C:/Users/dell/Desktop/kany/peerlessadvisory.com/img/bodybg/bg4.png	(from http://peerlessadvisory.com/css/style.css)
08:42:02	32912/32912	---M--	200	added ('OK')	font/ttf	date:Tue,%2014%20Jan%202020%2016:13:38%20GMT	http://peerlessadvisory.com/font/customicon/Icons.ttf	C:/Users/dell/Desktop/kany/peerlessadvisory.com/font/customicon/Icons.ttf	(from http://peerlessadvisory.com/css/custom-fonts.css)
08:42:03	55096/55096	---M--	200	added ('OK')	font/ttf	date:Tue,%2014%20Jan%202020%2016:13:43%20GMT	http://peerlessadvisory.com/font/fontawesome/fontawesome-webfont.ttf?v=3.0.1	C:/Users/dell/Desktop/kany/peerlessadvisory.com/font/fontawesome/fontawesome-webfont3294.ttf	(from http://peerlessadvisory.com/css/font-awesome.css)
